date;id_station;id_network;type;latitude;longitude;altitude;area_adm_1;area_adm_2;name;value;value_max
29/12/16 14:00;AT0001;Eurdep;air;48.73;16.39;;Austria;Laa/Thaya;Laa/Thaya;7.742;7.0
29/12/16 14:00;AT0002;Eurdep;air;48.77;14.99;;Austria;Gmünd;Gmünd;14.471;14.0
29/12/16 14:00;AT0003;Eurdep;air;48.34;16.84;;Austria;Zwerndorf;Zwerndorf;7.789;7.92
29/12/16 14:00;AT0004;Eurdep;air;46.62;13.85;;Austria;Villach;Villach;10.288;10.0
29/12/16 14:00;AT0005;Eurdep;air;46.69;15.98;;Austria;Bad Radkersburg;Bad Radkersburg;9.166;9.42
29/12/16 14:00;AT0006;Eurdep;air;47.58;12.17;;Austria;Kufstein;Kufstein;8.764;9.02
29/12/16 14:00;AT0007;Eurdep;air;48.64;14.46;;Austria;Wullowitz;Wullowitz;16.133;16.0
29/12/16 14:00;AT0012;Eurdep;air;48.25;13.04;;Austria;Braunau;Braunau;10.588;10.0
29/12/16 14:00;AT0015;Eurdep;air;47.41;9.74;;Austria;Dornbirn;Dornbirn;6.818;6.98
29/12/16 14:00;AT0017;Eurdep;air;47.31;16.44;;Austria;Rechnitz;Rechnitz;7.235;7.39
29/12/16 14:00;AT0101;Eurdep;air;47.63;16.63;;Austria;Deutschkreutz;Deutschkreutz;7.453;7.59
29/12/16 14:00;AT0102;Eurdep;air;47.11;16.46;;Austria;Eberau;Eberau;9.461;9.65
29/12/16 14:00;AT0103;Eurdep;air;47.85;16.54;;Austria;Eisenstadt;Eisenstadt;8.366;8.53
29/12/16 14:00;AT0104;Eurdep;air;47.84;16.93;;Austria;Frauenkirchen;Frauenkirchen;7.616;7.77
29/12/16 14:00;AT0105;Eurdep;air;47.24;16.32;;Austria;Großpetersdorf;Großpetersdorf;9.631;9.75
29/12/16 14:00;AT0106;Eurdep;air;47.06;16.32;;Austria;Güssing;Güssing;7.094;7.22
29/12/16 14:00;AT0108;Eurdep;air;46.94;16.13;;Austria;Jennersdorf;Jennersdorf;8.219;8.33
29/12/16 14:00;AT0109;Eurdep;air;48.09;17.07;;Austria;Kittsee;Kittsee;9.157;9.0
29/12/16 14:00;AT0110;Eurdep;air;47.6;16.39;;Austria;Kobersdorf;Kobersdorf;6.347;6.48
29/12/16 14:00;AT0111;Eurdep;air;47.41;16.42;;Austria;Lockenhaus;Lockenhaus;6.892;7.01
29/12/16 14:00;AT0112;Eurdep;air;47.74;16.4;;Austria;Mattersburg;Mattersburg;7.271;7.0
29/12/16 14:00;AT0113;Eurdep;air;47.96;16.84;;Austria;Neusiedl/See;Neusiedl/See;7.954;8.05
29/12/16 14:00;AT0114;Eurdep;air;47.5;16.5;;Austria;Oberpullendorf;Oberpullendorf;7.371;7.55
29/12/16 14:00;AT0115;Eurdep;air;47.29;16.21;;Austria;Oberwart;Oberwart;7.176;7.31
29/12/16 14:00;AT0116;Eurdep;air;47.7;16.91;;Austria;Pamhagen;Pamhagen;9.038;9.21
29/12/16 14:00;AT0117;Eurdep;air;47.81;16.68;;Austria;Rust;Rust;6.378;6.52
29/12/16 14:00;AT0118;Eurdep;air;47.37;16.12;;Austria;Pinkafeld;Pinkafeld;9.928;10.0
29/12/16 14:00;AT0119;Eurdep;air;47.3;16.45;;Austria;Rechnitz;Rechnitz;7.0;7.61
29/12/16 14:00;AT0120;Eurdep;air;47.16;16.17;;Austria;Stegersbach;Stegersbach;9.624;9.76
29/12/16 14:00;AT0201;Eurdep;air;47.72;15.78;;Austria;Rax;Rax;8.087;8.36
29/12/16 14:00;AT0202;Eurdep;air;48.08;15.92;;Austria;Schöpfl;Schöpfl;7.121;7.36
29/12/16 14:00;AT0203;Eurdep;air;47.62;15.83;;Austria;Semmering-Hirschenk.;Semmering-Hirschenk.;9.807;10.0
29/12/16 14:00;AT0301;Eurdep;air;46.55;13.71;;Austria;Arnoldstein;Arnoldstein;9.179;9.42
29/12/16 14:00;AT0302;Eurdep;air;46.96;14.8;;Austria;Bad St. Leonhard;Bad St. Leonhard;8.116;8.26
29/12/16 14:00;AT0303;Eurdep;air;46.62;13.69;;Austria;Bleiberg;Bleiberg;9.811;9.97
29/12/16 14:00;AT0304;Eurdep;air;46.59;14.8;;Austria;Bleiburg;Bleiburg;9.386;9.48
29/12/16 14:00;AT0305;Eurdep;air;46.59;14.64;;Austria;Bad Eisenkappel;Bad Eisenkappel;9.132;9.34
29/12/16 14:00;AT0306;Eurdep;air;46.72;14.1;;Austria;Feldkirchen;Feldkirchen;8.482;8.0
29/12/16 14:00;AT0307;Eurdep;air;46.54;14.31;;Austria;Ferlach;Ferlach;8.257;8.38
29/12/16 14:00;AT0308;Eurdep;air;46.57;13.91;;Austria;Faak;Faak;7.423;7.53
29/12/16 14:00;AT0309;Eurdep;air;46.96;14.4;;Austria;Friesach;Friesach;7.367;7.51
29/12/16 14:00;AT0310;Eurdep;air;46.9;13.53;;Austria;Gmünd Ktn.;Gmünd Ktn.;10.967;11.0
29/12/16 14:00;AT0311;Eurdep;air;46.87;14.29;;Austria;Gurk;Gurk;10.971;11.0
29/12/16 14:00;AT0312;Eurdep;air;47.04;12.85;;Austria;Heiligenblut;Heiligenblut;8.596;8.84
29/12/16 14:00;AT0313;Eurdep;air;46.63;13.36;;Austria;Hermagor;Hermagor;8.766;8.94
29/12/16 14:00;AT0314;Eurdep;air;46.61;14.32;;Austria;Klagenfurt LRG;Klagenfurt LRG;6.982;7.39
29/12/16 14:00;AT0316;Eurdep;air;46.87;14.12;;Austria;Glödnitz;Glödnitz;8.403;8.58
29/12/16 14:00;AT0317;Eurdep;air;46.67;13.0;;Austria;Kötschach/Mauthen;Kötschach/Mauthen;7.709;7.99
29/12/16 14:00;AT0318;Eurdep;air;46.64;14.94;;Austria;Lavamünd;Lavamünd;9.795;9.93
29/12/16 14:00;AT0319;Eurdep;air;46.75;12.97;;Austria;Oberdrauburg;Oberdrauburg;10.633;10.0
29/12/16 14:00;AT0320;Eurdep;air;46.93;13.2;;Austria;Obervellach;Obervellach;8.767;9.01
29/12/16 14:00;AT0322;Eurdep;air;46.71;13.64;;Austria;Paternion;Paternion;11.238;11.0
29/12/16 14:00;AT0323;Eurdep;air;46.8;13.7;;Austria;Radenthein;Radenthein;8.822;9.01
29/12/16 14:00;AT0401;Eurdep;air;46.55;14.06;;Austria;St. Jakob/Rosental;St. Jakob/Rosental;9.558;9.82
29/12/16 14:00;AT0402;Eurdep;air;46.77;14.83;;Austria;St. Andrä/Lavanttal;St. Andrä/Lavanttal;9.237;9.0
29/12/16 14:00;AT0403;Eurdep;air;46.7;14.87;;Austria;St. Paul/Lavanttal;St. Paul/Lavanttal;7.38;7.53
29/12/16 14:00;AT0404;Eurdep;air;46.75;14.34;;Austria;St. Veit/Glan;St. Veit/Glan;8.687;8.87
29/12/16 14:00;AT0405;Eurdep;air;46.8;13.5;;Austria;Spittal/Drau;Spittal/Drau;9.47;9.62
29/12/16 14:00;AT0406;Eurdep;air;46.87;14.47;;Austria;Treibach/Althofen;Treibach/Althofen;8.257;8.45
29/12/16 14:00;AT0408;Eurdep;air;46.61;13.85;;Austria;Villach;Villach;7.977;8.13
29/12/16 14:00;AT0409;Eurdep;air;46.63;14.15;;Austria;Pörtschach;Pörtschach;8.181;8.29
29/12/16 14:00;AT0410;Eurdep;air;46.66;14.62;;Austria;Völkermarkt;Völkermarkt;7.821;7.0
29/12/16 14:00;AT0413;Eurdep;air;46.83;14.82;;Austria;Wolfsberg;Wolfsberg;10.746;11.0
29/12/16 14:00;AT0416;Eurdep;air;47.06;13.61;;Austria;Katschberg;Katschberg;12.796;13.0
29/12/16 14:00;AT0417;Eurdep;air;46.79;14.96;;Austria;Koralpe;Koralpe;11.633;12.0
29/12/16 14:00;AT0501;Eurdep;air;48.7;15.32;;Austria;Allentsteig;Allentsteig;9.201;9.35
29/12/16 14:00;AT0502;Eurdep;air;48.02;16.0;;Austria;Altenmarkt;Altenmarkt;8.117;8.28
29/12/16 14:00;AT0503;Eurdep;air;48.12;14.87;;Austria;Amstetten;Amstetten;7.718;8.85
29/12/16 14:00;AT0504;Eurdep;air;47.51;16.04;;Austria;Mönichkirchen;Mönichkirchen;8.702;9.24
29/12/16 14:00;AT0505;Eurdep;air;48.0;16.25;;Austria;Baden;Baden;8.996;9.16
29/12/16 14:00;AT0507;Eurdep;air;47.95;16.11;;Austria;Berndorf;Berndorf;7.672;7.91
29/12/16 14:00;AT0508;Eurdep;air;48.03;16.78;;Austria;Bruck/Leitha;Bruck/Leitha;7.668;7.77
29/12/16 14:00;AT0510;Eurdep;air;47.96;16.4;;Austria;Ebreichsdorf;Ebreichsdorf;7.517;7.62
29/12/16 14:00;AT0511;Eurdep;air;48.65;15.82;;Austria;Eggenburg;Eggenburg;7.382;7.53
29/12/16 14:00;AT0512;Eurdep;air;48.31;16.69;;Austria;Gänserndorf;Gänserndorf;9.065;9.18
29/12/16 14:00;AT0513;Eurdep;air;47.67;15.94;;Austria;Gloggnitz;Gloggnitz;6.655;6.94
29/12/16 14:00;AT0514;Eurdep;air;48.76;14.97;;Austria;Gm�nd N�;Gm�nd N�;11.608;11.0
29/12/16 14:00;AT0515;Eurdep;air;48.57;14.96;;Austria;Groß Gerungs;Groß Gerungs;15.633;16.0
29/12/16 14:00;AT0516;Eurdep;air;47.8;16.0;;Austria;Grünbach;Grünbach;8.178;8.26
29/12/16 14:00;AT0518;Eurdep;air;47.88;15.89;;Austria;Gutenstein;Gutenstein;7.194;7.0
29/12/16 14:00;AT0519;Eurdep;air;48.11;14.57;;Austria;Haag;Haag;10.392;11.0
29/12/16 14:00;AT0520;Eurdep;air;48.15;16.94;;Austria;Hainburg;Hainburg;9.92;10.0
29/12/16 14:00;AT0521;Eurdep;air;48.03;15.77;;Austria;Hainfeld;Hainfeld;9.207;9.39
29/12/16 14:00;AT0522;Eurdep;air;48.87;15.12;;Austria;Heidenreichstein;Heidenreichstein;13.042;13.0
29/12/16 14:00;AT0523;Eurdep;air;48.29;15.69;;Austria;Herzogenburg;Herzogenburg;8.598;8.73
29/12/16 14:00;AT0601;Eurdep;air;48.56;16.08;;Austria;Hollabrunn;Hollabrunn;8.806;8.97
29/12/16 14:00;AT0602;Eurdep;air;48.67;15.65;;Austria;Horn;Horn;10.128;10.0
29/12/16 14:00;AT0603;Eurdep;air;48.3;16.32;;Austria;Klosterneuburg;Klosterneuburg;6.839;6.92
29/12/16 14:00;AT0604;Eurdep;air;48.36;16.33;;Austria;Korneuburg;Korneuburg;8.447;8.54
29/12/16 14:00;AT0605;Eurdep;air;48.42;15.62;;Austria;Krems;Krems;8.28;8.43
29/12/16 14:00;AT0606;Eurdep;air;48.73;16.39;;Austria;Laa/Thaya;Laa/Thaya;8.079;8.29
29/12/16 14:00;AT0607;Eurdep;air;48.47;15.7;;Austria;Langenlois;Langenlois;9.613;9.78
29/12/16 14:00;AT0609;Eurdep;air;48.02;15.6;;Austria;Lilienfeld;Lilienfeld;7.432;8.0
29/12/16 14:00;AT0610;Eurdep;air;47.86;15.03;;Austria;Lunz/See;Lunz/See;7.95;8.82
29/12/16 14:00;AT0611;Eurdep;air;48.11;15.34;;Austria;Mank;Mank;9.029;9.19
29/12/16 14:00;AT0612;Eurdep;air;47.97;16.6;;Austria;Mannersdorf;Mannersdorf;11.808;12.0
29/12/16 14:00;AT0614;Eurdep;air;48.23;15.33;;Austria;Melk;Melk;7.142;7.25
29/12/16 14:00;AT0615;Eurdep;air;48.57;16.61;;Austria;Mistelbach;Mistelbach;9.68;9.86
29/12/16 14:00;AT0616;Eurdep;air;48.08;16.3;;Austria;Mödling;Mödling;8.689;8.84
29/12/16 14:00;AT0617;Eurdep;air;48.2;15.91;;Austria;Neulengbach;Neulengbach;9.035;9.17
29/12/16 14:00;AT0619;Eurdep;air;47.88;14.82;;Austria;Opponitz;Opponitz;8.985;10.0
29/12/16 14:00;AT0620;Eurdep;air;48.42;15.22;;Austria;Ottenschlag;Ottenschlag;7.949;8.07
29/12/16 14:00;AT0621;Eurdep;air;48.12;16.27;;Austria;Perchtoldsdorf;Perchtoldsdorf;8.723;8.89
29/12/16 14:00;AT0623;Eurdep;air;48.67;16.63;;Austria;Poysdorf;Poysdorf;10.571;10.0
29/12/16 14:00;AT0701;Eurdep;air;48.85;15.49;;Austria;Raabs;Raabs;9.243;9.0
29/12/16 14:00;AT0702;Eurdep;air;48.75;15.96;;Austria;Retz;Retz;8.83;8.97
29/12/16 14:00;AT0703;Eurdep;air;47.85;15.56;;Austria;St. Aegyd;St. Aegyd;6.473;7.54
29/12/16 14:00;AT0704;Eurdep;air;48.2;15.62;;Austria;St. Pölten Pol.-Dion;St. Pölten Pol.-Dion;7.638;7.77
29/12/16 14:00;AT0705;Eurdep;air;48.21;15.63;;Austria;St. Pölten BH;St. Pölten BH;7.584;7.75
29/12/16 14:00;AT0706;Eurdep;air;48.17;14.53;;Austria;St. Valentin;St. Valentin;8.613;9.59
29/12/16 14:00;AT0707;Eurdep;air;48.01;15.17;;Austria;Scheibbs;Scheibbs;9.513;10.0
29/12/16 14:00;AT0708;Eurdep;air;48.79;15.07;;Austria;Schrems;Schrems;12.821;13.0
29/12/16 14:00;AT0709;Eurdep;air;48.14;16.48;;Austria;Schwechat;Schwechat;6.743;6.86
29/12/16 14:00;AT0710;Eurdep;air;48.39;16.22;;Austria;Stockerau;Stockerau;6.565;6.66
29/12/16 14:00;AT0714;Eurdep;air;48.33;16.05;;Austria;Tulln;Tulln;6.727;6.81
29/12/16 14:00;AT0715;Eurdep;air;48.81;15.28;;Austria;Waidhofen/Thaya;Waidhofen/Thaya;10.134;10.0
29/12/16 14:00;AT0716;Eurdep;air;47.96;14.78;;Austria;Waidhofen/Ybbs;Waidhofen/Ybbs;8.937;9.94
29/12/16 14:00;AT0717;Eurdep;air;47.84;16.25;;Austria;Wr. Neustadt FLH;Wr. Neustadt FLH;6.628;6.73
29/12/16 14:00;AT0718;Eurdep;air;47.82;16.23;;Austria;Wr. Neustadt;Wr. Neustadt;6.64;6.78
29/12/16 14:00;AT0720;Eurdep;air;48.1;15.61;;Austria;Wilhelmsburg;Wilhelmsburg;7.362;7.51
29/12/16 14:00;AT0721;Eurdep;air;48.38;16.51;;Austria;Wolkersdorf;Wolkersdorf;8.799;8.89
29/12/16 14:00;AT0722;Eurdep;air;48.18;15.09;;Austria;Ybbs/Donau;Ybbs/Donau;9.986;10.0
29/12/16 14:00;AT0723;Eurdep;air;48.55;16.76;;Austria;Zistersdorf;Zistersdorf;9.232;9.0
29/12/16 14:00;AT0801;Eurdep;air;48.6;15.16;;Austria;Zwettl;Zwettl;16.367;16.0
29/12/16 14:00;AT0802;Eurdep;air;48.71;16.13;;Austria;HADRES;HADRES;10.246;10.0
29/12/16 14:00;AT0803;Eurdep;air;48.28;16.91;;Austria;Marchegg;Marchegg;8.538;8.71
29/12/16 14:00;AT0804;Eurdep;air;48.83;15.72;;Austria;Langau;Langau;10.971;11.0
29/12/16 14:00;AT0805;Eurdep;air;48.67;14.84;;Austria;St. Martin;St. Martin;14.233;14.0
29/12/16 14:00;AT0818;Eurdep;air;48.56;16.37;;Austria;Oberleiser Berg;Oberleiser Berg;7.257;7.36
29/12/16 14:00;AT0819;Eurdep;air;48.12;16.62;;Austria;Fischamend;Fischamend;7.143;7.29
29/12/16 14:00;AT0820;Eurdep;air;47.81;15.25;;Austria;Gemeindealpe;Gemeindealpe;8.176;8.41
29/12/16 14:00;AT0821;Eurdep;air;48.52;15.49;;Austria;Gföhl;Gföhl;11.921;12.0
29/12/16 14:00;AT0823;Eurdep;air;48.18;16.08;;Austria;Pressbaum;Pressbaum;9.518;9.69
29/12/16 14:00;AT0901;Eurdep;air;48.25;13.23;;Austria;Altheim;Altheim;8.92;9.14
29/12/16 14:00;AT0903;Eurdep;air;47.71;13.62;;Austria;Bad Ischl;Bad Ischl;8.944;9.15
29/12/16 14:00;AT0904;Eurdep;air;48.03;14.21;;Austria;Bad Hall;Bad Hall;8.659;9.58
29/12/16 14:00;AT0906;Eurdep;air;48.26;13.04;;Austria;Braunau/Inn;Braunau/Inn;7.986;8.25
29/12/16 14:00;AT0908;Eurdep;air;48.31;14.02;;Austria;Eferding;Eferding;10.542;11.0
29/12/16 14:00;AT0909;Eurdep;air;48.49;13.74;;Austria;Engelhartszell;Engelhartszell;9.458;9.76
29/12/16 14:00;AT0910;Eurdep;air;48.21;14.48;;Austria;Enns;Enns;10.204;11.0
29/12/16 14:00;AT0911;Eurdep;air;47.99;13.4;;Austria;Frankenmarkt;Frankenmarkt;8.895;9.0
29/12/16 14:00;AT0912;Eurdep;air;48.51;14.5;;Austria;Freistadt;Freistadt;10.193;11.0
29/12/16 14:00;AT0913;Eurdep;air;47.92;13.79;;Austria;Gmunden;Gmunden;8.345;8.65
29/12/16 14:00;AT0914;Eurdep;air;48.23;14.85;;Austria;Grein;Grein;12.0;13.0
29/12/16 14:00;AT0915;Eurdep;air;48.23;13.83;;Austria;Grieskirchen;Grieskirchen;7.815;7.92
29/12/16 14:00;AT0916;Eurdep;air;47.85;13.96;;Austria;Grünau;Grünau;7.732;7.98
29/12/16 14:00;AT0917;Eurdep;air;47.56;13.65;;Austria;Hallstatt;Hallstatt;7.212;7.32
29/12/16 14:00;AT0918;Eurdep;air;47.9;14.12;;Austria;Kirchdorf;Kirchdorf;7.746;8.08
29/12/16 14:00;AT0919;Eurdep;air;48.32;14.28;;Austria;Linz Urfahr;Linz Urfahr;10.094;11.0
29/12/16 14:00;AT0920;Eurdep;air;48.06;14.13;;Austria;Kremsmünster;Kremsmünster;9.435;10.0
29/12/16 14:00;AT0922;Eurdep;air;48.08;13.88;;Austria;Lambach;Lambach;9.089;9.27
29/12/16 14:00;AT1002;Eurdep;air;48.31;14.31;;Austria;Linz LFK;Linz LFK;10.667;11.0
29/12/16 14:00;AT1004;Eurdep;air;48.19;14.11;;Austria;Marchtrenk;Marchtrenk;6.629;6.99
29/12/16 14:00;AT1005;Eurdep;air;48.1;13.15;;Austria;Mattighofen;Mattighofen;9.384;9.55
29/12/16 14:00;AT1006;Eurdep;air;47.87;13.33;;Austria;Mondsee;Mondsee;8.393;8.52
29/12/16 14:00;AT1007;Eurdep;air;48.48;13.56;;Austria;Münzkirchen;Münzkirchen;11.138;11.0
29/12/16 14:00;AT1008;Eurdep;air;48.48;13.99;;Austria;Neufelden;Neufelden;8.168;9.05
29/12/16 14:00;AT1009;Eurdep;air;48.27;13.73;;Austria;Neumarkt-Kallham;Neumarkt-Kallham;8.85;9.07
29/12/16 14:00;AT1010;Eurdep;air;48.32;13.32;;Austria;Obernberg;Obernberg;9.731;9.0
29/12/16 14:00;AT1011;Eurdep;air;48.46;14.22;;Austria;Oberneukirchen;Oberneukirchen;8.248;9.23
29/12/16 14:00;AT1012;Eurdep;air;48.03;12.89;;Austria;Riedersbach;Riedersbach;8.854;9.06
29/12/16 14:00;AT1013;Eurdep;air;48.26;14.21;;Austria;Pasching;Pasching;6.899;7.59
29/12/16 14:00;AT1014;Eurdep;air;48.25;14.64;;Austria;Perg;Perg;15.538;16.0
29/12/16 14:00;AT1015;Eurdep;air;48.35;14.54;;Austria;Pregarten;Pregarten;15.171;15.0
29/12/16 14:00;AT1016;Eurdep;air;48.21;13.48;;Austria;Ried/Innkreis;Ried/Innkreis;9.241;9.38
29/12/16 14:00;AT1017;Eurdep;air;48.57;13.99;;Austria;Rohrbach;Rohrbach;8.829;10.0
29/12/16 14:00;AT1018;Eurdep;air;48.56;14.65;;Austria;Sandl;Sandl;12.212;13.0
29/12/16 14:00;AT1020;Eurdep;air;48.46;13.43;;Austria;Schärding;Schärding;9.233;9.47
29/12/16 14:00;AT1021;Eurdep;air;48.04;14.41;;Austria;Steyr;Steyr;6.922;7.84
29/12/16 14:00;AT1023;Eurdep;air;48.24;14.25;;Austria;Traun;Traun;6.458;7.38
29/12/16 14:00;AT1101;Eurdep;air;48.44;14.78;;Austria;Unterweißenbach;Unterweißenbach;16.367;16.0
29/12/16 14:00;AT1102;Eurdep;air;48.68;13.9;;Austria;Ulrichsberg;Ulrichsberg;9.885;10.0
29/12/16 14:00;AT1103;Eurdep;air;48.01;13.92;;Austria;Vorchdorf;Vorchdorf;8.45;8.61
29/12/16 14:00;AT1104;Eurdep;air;48.01;13.65;;Austria;Vöcklabruck;Vöcklabruck;8.631;8.81
29/12/16 14:00;AT1105;Eurdep;air;48.16;14.02;;Austria;Wels;Wels;7.657;7.79
29/12/16 14:00;AT1107;Eurdep;air;47.85;14.68;;Austria;Weyer/Enns;Weyer/Enns;11.596;12.0
29/12/16 14:00;AT1108;Eurdep;air;48.11;13.67;;Austria;Wolfsegg;Wolfsegg;10.112;10.0
29/12/16 14:00;AT1109;Eurdep;air;47.72;14.33;;Austria;Windischgarsten;Windischgarsten;8.895;9.42
29/12/16 14:00;AT1110;Eurdep;air;48.52;14.29;;Austria;Bad Leonfelden;Bad Leonfelden;8.233;9.04
29/12/16 14:00;AT1115;Eurdep;air;48.37;13.57;;Austria;Andorf;Andorf;10.225;10.0
29/12/16 14:00;AT1116;Eurdep;air;47.52;13.69;;Austria;Dachstein;Dachstein;11.529;11.0
29/12/16 14:00;AT1117;Eurdep;air;47.82;13.72;;Austria;Feuerkogel;Feuerkogel;9.23;9.52
29/12/16 14:00;AT1118;Eurdep;air;47.67;14.17;;Austria;Hutterer H��;Hutterer H��;7.66;7.88
29/12/16 14:00;AT1201;Eurdep;air;47.56;13.34;;Austria;Abtenau;Abtenau;7.689;7.89
29/12/16 14:00;AT1203;Eurdep;air;47.17;13.1;;Austria;Bad Hofgastein;Bad Hofgastein;9.116;9.68
29/12/16 14:00;AT1204;Eurdep;air;47.42;13.23;;Austria;Bischofshofen;Bischofshofen;7.238;7.46
29/12/16 14:00;AT1205;Eurdep;air;47.23;12.83;;Austria;Fusch;Fusch;7.719;7.87
29/12/16 14:00;AT1206;Eurdep;air;47.6;13.17;;Austria;Golling;Golling;6.936;7.09
29/12/16 14:00;AT1207;Eurdep;air;47.69;13.1;;Austria;Hallein;Hallein;6.405;6.52
29/12/16 14:00;AT1208;Eurdep;air;47.22;12.18;;Austria;Krimml;Krimml;9.343;9.97
29/12/16 14:00;AT1209;Eurdep;air;47.99;12.96;;Austria;Lamprechtshausen;Lamprechtshausen;9.091;9.35
29/12/16 14:00;AT1210;Eurdep;air;47.58;12.7;;Austria;Lofer;Lofer;7.197;7.38
29/12/16 14:00;AT1211;Eurdep;air;47.28;12.48;;Austria;Mittersill;Mittersill;9.202;9.59
29/12/16 14:00;AT1212;Eurdep;air;47.39;13.46;;Austria;Radstadt;Radstadt;8.638;8.76
29/12/16 14:00;AT1213;Eurdep;air;47.22;12.99;;Austria;Rauris;Rauris;7.91;8.0
29/12/16 14:00;AT1214;Eurdep;air;47.42;12.85;;Austria;Saalfelden;Saalfelden;7.758;7.96
29/12/16 14:00;AT1216;Eurdep;air;47.79;13.05;;Austria;Salzburg WD;Salzburg WD;7.237;7.38
29/12/16 14:00;AT1219;Eurdep;air;47.35;13.2;;Austria;St. Johann/Pongau;St. Johann/Pongau;6.815;6.97
29/12/16 14:00;AT1220;Eurdep;air;47.1;13.64;;Austria;St. Michael/Lungau;St. Michael/Lungau;9.42;9.56
29/12/16 14:00;AT1221;Eurdep;air;47.9;13.1;;Austria;Seekirchen;Seekirchen;8.869;9.0
29/12/16 14:00;AT1222;Eurdep;air;47.05;12.96;;Austria;Sonnblick;Sonnblick;16.0;17.0
29/12/16 14:00;AT1223;Eurdep;air;47.13;13.81;;Austria;Tamsweg;Tamsweg;10.283;10.0
29/12/16 14:00;AT1301;Eurdep;air;47.29;12.97;;Austria;Taxenbach;Taxenbach;8.68;8.0
29/12/16 14:00;AT1302;Eurdep;air;47.84;13.26;;Austria;Thalgau;Thalgau;7.666;7.82
29/12/16 14:00;AT1303;Eurdep;air;47.79;12.97;;Austria;Wals-Siezenheim;Wals-Siezenheim;9.097;9.33
29/12/16 14:00;AT1304;Eurdep;air;47.48;13.19;;Austria;Werfen;Werfen;9.113;9.33
29/12/16 14:00;AT1305;Eurdep;air;47.33;12.8;;Austria;Zell/See I;Zell/See I;9.643;9.88
29/12/16 14:00;AT1306;Eurdep;air;47.81;13.11;;Austria;Gaisberg;Gaisberg;8.092;8.24
29/12/16 14:00;AT1307;Eurdep;air;47.25;13.56;;Austria;Obertauern;Obertauern;8.929;9.12
29/12/16 14:00;AT1308;Eurdep;air;47.13;12.63;;Austria;Rudolfshütte;Rudolfshütte;13.467;13.0
29/12/16 14:00;AT1310;Eurdep;air;47.33;12.74;;Austria;Zell/See II;Zell/See II;9.857;10.0
29/12/16 14:00;AT1401;Eurdep;air;47.54;15.24;;Austria;Aflenz;Aflenz;9.508;10.0
29/12/16 14:00;AT1402;Eurdep;air;47.59;14.46;;Austria;Admont;Admont;7.361;7.88
29/12/16 14:00;AT1403;Eurdep;air;47.61;13.78;;Austria;Bad Aussee;Bad Aussee;6.641;6.92
29/12/16 14:00;AT1404;Eurdep;air;46.89;15.98;;Austria;Kapfenstein;Kapfenstein;11.583;11.0
29/12/16 14:00;AT1406;Eurdep;air;47.36;15.69;;Austria;Birkfeld;Birkfeld;10.105;10.0
29/12/16 14:00;AT1407;Eurdep;air;47.41;15.26;;Austria;Bruck/Mur;Bruck/Mur;7.575;7.96
29/12/16 14:00;AT1408;Eurdep;air;46.75;15.83;;Austria;Deutsch-Goritz;Deutsch-Goritz;9.075;9.75
29/12/16 14:00;AT1409;Eurdep;air;46.82;15.21;;Austria;Deutschlandsberg;Deutschlandsberg;9.407;9.83
29/12/16 14:00;AT1411;Eurdep;air;46.95;15.89;;Austria;Feldbach;Feldbach;10.099;10.0
29/12/16 14:00;AT1413;Eurdep;air;47.44;16.06;;Austria;Friedberg;Friedberg;8.155;8.63
29/12/16 14:00;AT1414;Eurdep;air;47.27;15.32;;Austria;Frohnleiten;Frohnleiten;8.605;9.57
29/12/16 14:00;AT1415;Eurdep;air;47.05;16.08;;Austria;Fürstenfeld;Fürstenfeld;8.044;8.18
29/12/16 14:00;AT1416;Eurdep;air;47.1;15.71;;Austria;Gleisdorf;Gleisdorf;9.318;10.0
29/12/16 14:00;AT1417;Eurdep;air;47.14;15.35;;Austria;Gratkorn;Gratkorn;9.312;10.0
29/12/16 14:00;AT1419;Eurdep;air;47.08;15.45;;Austria;Graz UNI;Graz UNI;9.939;11.0
29/12/16 14:00;AT1420;Eurdep;air;47.07;15.44;;Austria;Graz LRG;Graz LRG;9.162;10.0
29/12/16 14:00;AT1421;Eurdep;air;47.44;13.9;;Austria;Gröbming;Gröbming;7.634;7.0
29/12/16 14:00;AT1422;Eurdep;air;47.28;15.97;;Austria;Hartberg;Hartberg;8.879;9.03
29/12/16 14:00;AT1423;Eurdep;air;47.61;14.74;;Austria;Hieflau;Hieflau;7.384;7.93
29/12/16 14:00;AT1501;Eurdep;air;47.17;14.66;;Austria;Judenburg;Judenburg;9.609;9.91
29/12/16 14:00;AT1502;Eurdep;air;47.44;15.29;;Austria;Kapfenberg;Kapfenberg;10.019;10.0
29/12/16 14:00;AT1503;Eurdep;air;47.51;15.45;;Austria;Kindberg;Kindberg;8.416;9.0
29/12/16 14:00;AT1504;Eurdep;air;47.22;14.83;;Austria;Knittelfeld;Knittelfeld;8.538;8.75
29/12/16 14:00;AT1506;Eurdep;air;47.55;15.56;;Austria;Krieglach;Krieglach;8.366;9.72
29/12/16 14:00;AT1507;Eurdep;air;46.85;15.54;;Austria;Lebring;Lebring;10.178;10.0
29/12/16 14:00;AT1508;Eurdep;air;46.78;15.54;;Austria;Leibnitz;Leibnitz;8.036;8.64
29/12/16 14:00;AT1509;Eurdep;air;47.37;15.08;;Austria;Leoben;Leoben;8.745;9.14
